0.001556
0.008331
0.008850
0.006805
0.003448
0.003510
0.006165
0.007751
0.009827
0.012177
0.011902
0.012207
0.014099
0.013458
0.011536
0.011536
0.012390
0.012939
0.012756
0.011597
0.011902
0.013092
0.013367
0.013733
0.014923
0.017242
0.020508
0.022980
0.022736
0.021362
0.022308
0.023682
0.023163
0.022827
0.022278
0.019165
0.016022
0.014282
0.012939
0.010101
0.008301
0.007507
0.007080
0.007568
0.007050
0.005981
0.006958
0.009827
0.011810
0.014343
0.017242
0.018036
0.016968
0.016815
0.016235
0.014221
0.011841
0.008331
0.006897
0.006439
0.004059
0.002655
0.003143
0.003723
0.005066
0.007660
0.008392
0.009033
0.011017
0.012604
0.012421
0.010559
0.008484
0.006561
0.004669
0.002930
0.000732
-0.002289
-0.004639
-0.005188
-0.004089
-0.003143
-0.002686
-0.001221
-0.000427
0.000366
0.001648
0.003204
0.003387
0.005432
0.009094
0.010132
0.009277
0.009583
0.010529
0.010071
0.009155
0.007294
0.005035
0.004639
0.004852
0.004578
0.004120
0.003113
0.002655
0.004852
0.007385
0.009003
0.009918
0.011230
0.012604
0.013550
0.013367
0.012543
0.012207
0.012390
0.013336
0.014069
0.014160
0.012909
0.011108
0.011627
0.014313
0.016266
0.016418
0.018188
0.021271
0.023682
0.025055
0.025848
0.026520
0.026276
0.025177
0.025177
0.025024
0.023407
0.021362
0.019135
0.017883
0.017670
0.017670
0.017120
0.016541
0.016541
0.016846
0.016846
0.017090
0.018799
0.020844
0.022400
0.023071
0.023254
0.023895
0.025238
0.025482
0.023834
0.022095
0.021606
0.021454
0.020416
0.018402
0.016602
0.015320
0.014832
0.014282
0.013275
0.013855
0.015198
0.015076
0.014893
0.015961
0.016846
0.016144
0.014099
0.013397
0.014954
0.015442
0.014679
0.013245
0.012421
0.011505
0.010803
0.010712
0.010651
0.012238
0.013885
0.014435
0.013092
0.013123
0.013916
0.013947
0.013031
0.012329
0.012695
0.014435
0.015228
0.014099
0.013824
0.014740
0.016083
0.016052
0.015198
0.015961
0.017151
0.017395
0.016541
0.016998
0.017792
0.017853
0.017731
0.018829
0.020233
0.020782
0.021118
0.020599
0.020172
0.019806
0.020111
0.020355
0.019745
0.018097
0.015961
0.015289
0.015228
0.014832
0.013611
0.012848
0.012787
0.013977
0.013916
0.013336
0.014069
0.014771
0.014954
0.015106
0.015656
0.016357
